ID,SPLIT,description,long_pat_train_label
1149,Long_Train,"for all your devices Premium Security Complete protection against all internet threats Looking for a product for your device? Free Antivirus for PC , Free Security for Android , Free Security for Mac , Free Security for iPhone/iPad Looking for a product for your device? Free Antivirus for PC Free Security for Mac Free Security for Android Free Security for iPhone/iPad Privacy SecureLine VPN Encrypt your connection to stay safe on public networks AntiTrack Disguise your digital fingerprint to avoid personalized ads Secure Browser Enjoy safer browsing that’s up to 4x faster Passwords Autofill passwords and credit card info, sync across devices Performance Cleanup Premium Boost your computer’s speed and performance Cleanup Premium Boost your computer’s speed and performance Cleanup Premium Boost your computer’s speed and performance Cleanup Premium Boost your computer’s speed and performance Driver Updater Automatically update drivers with a single click Battery Saver Maximize your battery life Bundles Ultimate Our best security, privacy, and performance apps in one package Home Support Shop Account For business Products Endpoint protection Standalone Antivirus Managed Antivirus Managed Antivirus Pro Managed Antivirus Pro Plus Antivirus for Linux Patch Management Network security Secure Internet Gateway Secure Web Gateway Content Filtering Email Security Backup and Recovery Management platforms Management Console Easily deploy, manage, and monitor your endpoint security on all devices from a central dashboard CloudCare Combine complete endpoint and network security with powerful reporting and multi-tenant management capabilities in a single platform What is endpoint protection? What is cloud antivirus? What is network security? Business blog Business partners Partner program Partner locator Partner portal login Deal registration Resources White papers Data sheets Case studies Ebooks Home Support Shop Account Management Console CloudCare Reseller portal For partners Mobile Carriers Affiliate",0
1150,Long_Train,"researchers have shown that the Sednit operators used different components of the LoJax malware to target a few government organizations in the Balkans as well as in Central and Eastern Europe ESET Research 27 Sep 2018 - 11:57AM Share ESET researchers have shown that the Sednit operators used different components of the LoJax malware to target a few government organizations in the Balkans as well as in Central and Eastern Europe Update, 9 October 2018: The remediation section of the white paper contained inaccurate information. Secure Boot doesn’t protect against the UEFI rootkit described in this research. We advise that you keep your UEFI firmware up-to-date and, if possible, have a processor with a hardware root of trust as is the case with Intel processors supporting Intel Boot Guard (from the Haswell family of Intel processors onwards). UEFI rootkits are widely viewed as extremely dangerous tools for implementing cyberattacks, as they are",0
1151,Long_Train,"resurgence of activity from the group, and recent events show how their tools and techniques have evolved. Just last week they were found stealing millions from ATMs across Asia and Africa. We also recently discovered that they successfully planted their backdoor (detected by Trend Micro as BKDR_BINLODR.ZNFJ-A ) into several machines of financial institutions across Latin America. We determined that these backdoors were installed on the targets’ machines on September 19 2018, based mainly on the service creation time of the loader component. We also saw that the attack technique bears some resemblance to a previous 2017",0
1152,Long_Train,"and confidentially disclosed it to the WordPress plugins team. To exploit the flaw, an attacker needs to have a minimum of subscriber-level access on a vulnerable site. The Wordfence team has identified an XSS (cross-site scripting) campaign that is actively exploiting this security flaw. In the post below, we describe this sophisticated attack campaign in detail. It is critical that site owners using AMP For WP update to the most recent version of this plugin as soon as possible. At the time of writing, the newest version of AMP For WP is version 0.9.97.20 . The Wordfence firewall has a new rule that defends sites against this exploit. This rule has been released to Premium Wordfence customers and will be available for free customers 30 days after release. In addition, the Wordfence firewall has a generic XSS rule which has been available to free and Premium customers for over 2.5 years, which catches most exploits targeting this vulnerability. In addition, the Wordfence team released malware signatures into production that detect the malware payloads that are being deposited on servers targeted in this attack. These are",0
1153,Long_Train,"in the wild as early as 2016, Azorult is a Trojan family which has been delivered in malicious macro-based documents via spam campaigns, or as a secondary payload in the RIG Exploit Kit campaigns. On October 20 th , 2018 we discovered that new Azorult variants were being used as primary payloads in a new ongoing campaign using the Fallout Exploit Kit. We named this campaign ‘FindMyName’ because all of the final exploit pages land on the domain findmyname[.]pw. These new Azorult samples variants use advanced obfuscation techniques, such as API flooding and control flow flattening, to evade anti-virus products. Also, we discovered that Azorult has further evolved, the samples we captured support stealing sensitive information in more browsers, applications, and cryptocurrency wallets than previous versions. In this blog we will cover the FindMyName campaign, the new Azorult malware, and the obfuscation techniques used. First stage of FindMyName Campaign October 20 th is when we first observed the new campaign we are dubbing FindMyName. In the following 3 days, 5 different URL chains, listed in appendix 1, led to the delivery of the Fallout Exploit Kit. All 5 different URL chains redirected victims to one domain, findmyname[.]pw. The steps in the first stage of FindMyName campaign are shown in Figure 1. Figure 1 Overview of the first",1
1154,Long_Train,Cloud Security and Networking Innovator OPAQ Networks Business and Technology Fortinet Unveils Secure SD-WAN For Multi-Cloud Industry Trends Long-Term Strategies for Securing Remote Work in 2020 and Beyond Business and Technology Ushering the Era of Hyperscale Security – The New FortiGate 4400F Today,0
1155,Long_Train,"DLL Side-Loading for Fun (and Profit?) - Day 7 06 Jan 2019 » DLL Side-Loading for Fun (and Profit?) - Day 5 & 6 04 Jan 2019 » DLL Side-Loading for Fun (and Profit?) - Day 4 Archive 🦠 Vulns » Other Vulnerabilities » IBM Lotus Notes Single Logon Password Retrieval ☄ Projects Another link between Equation Group and Stuxnet? Posted: 10 Aug 2018 - Updated: 14 Oct 2018 - Category: security- Tags: security, eqgrp, stuxnet TL;DR: 234 functions of three Fuzzbunch libraries are compiled into a StuxnetDLL that interact with structures and",0
1156,Long_Train,"campaigns On the 9 th of October our customers started reporting the same kind of incident over the span of a few hours. The identified activity appears to be linked to the banking Trojan Ursnif , a long active malware, whose roots can be traced back to 2007 together with ZeuS and SpyEye , still with strong infection capabilities in each of its campaigns. The attack vector was a malicious email with a Word document attached. After the initial notifications our Threat Intelligence team moved on to start a more in-depth investigation to understand the relationship with previous campaigns that we have been monitoring through the second semester of the year.",0
1157,Long_Train,"is changed to that of a malicious server, the attacker can execute a pharming attack, redirecting the targeted website traffic from all devices connected to the same router by resolving targeted domains to the IP address of their server. The earliest Novidade sample we found was from August 2017, and two different variants were identified since. While one of the variants was involved in the DNSChanger system of a recent GhostDNS campaign , we believe that Novidade is not limited to a single campaign, as the exploit kit was also concurrently being used in different campaigns. One possibility is that the exploit kit tool was either sold to multiple groups or the source code was leaked, allowing threat actors to use the kit or create their own variations. Most of the campaigns we discovered used phishing attacks to retrieve banking credentials",1
1158,Long_Train,"the sample is a unique spy implant with stand-out features such as device sensors listeners, including motion detectors that have been implemented with a degree of originality. It has an incredibly wide-ranging protocol – about 100 commands – and an ability to bypass the Doze battery saver. As a modern Android spyware it is also capable of exfiltrating data from messaging applications (WhatsApp, Viber, Facebook). Moreover, BusyGasper boasts some keylogging tools – the malware processes every user tap, gathering its coordinates and calculating characters by matching given values with hardcoded ones. The sample has a multicomponent structure and can download a payload or updates from its C&C server, which happens to be an FTP server belonging to the free Russian web hosting service Ucoz. It is noteworthy that BusyGasper supports the IRC protocol which is rarely seen among Android malware. In addition, the malware can log in to the attacker’s email inbox, parse emails in a special folder for commands and save any payloads to a device from email attachments. This particular operation has been active since approximately May 2016 up to the present time. Infection vector and victims While looking for the infection vector, we found no evidence of spear phishing or any of the other common vectors. But some clues, such as the existence of a hidden menu for",0
1159,Long_Train,Zscaler enables work-from-anywhere. Download the eBook today Products Zscaler Internet Access ZIA Overview Secure Web Gateways Cloud Firewall Cloud IPS Cloud Sandbox Cloud DLP Cloud Application Control Bandwidth Control Cloud Browser Isolation Cloud Access Security Broker (CASB) Cloud Security Posture Management (CSPM) Zscaler Private Access ZPA Overview ZPA for AWS ZPA for Azure ZPA Interactive Demo Zscaler Platform SASE Architecture SSL Inspection Data Protection and Privacy Zscaler Client Connector (formerly Z App) Zscaler B2B Ready to experience zero trust network access? Take ZPA for a free test-drive. Experience Now Solutions Network Transformation Office 365 Rethink Network Security Direct-to-cloud Architecture SD-WAN Security Security Transformation Cloud Security Secure Web Gateways Advanced Threat Protection Guest Wi-Fi Security Data Protection and Compliance Assurance App Transformation Zero Trust Network Access Remote Access VPN Alternative Zero Trust On-Premises,0
1160,Long_Train,"by these malicious extensions, and Chrome had already removed many of these extensions prior to being alerted by Trend Micro. FacexWorm isn’t new. It was uncovered in August 2017, though its whys and hows were still unclear at the time. Last April 8, however, we noticed a spike in its activities that coincided with external reports of FacexWorm surfacing in Germany , Tunisia , Japan , Taiwan , South Korea , and Spain . Our analysis reveals FacexWorm’s capabilities were made over. It retains the routine of listing and sending socially engineered links to the friends of an affected Facebook account, just like Digmine . But now it can also steal accounts and credentials of FacexWorm’s websites of interest. It also redirects would-be",0
1161,Long_Train,"installed and the machine is now part of the botnet. The malware depends on Chrome and runs on both Windows and Linux. It is important to emphasize that the campaign focuses on Chrome browsers and Radware believes that users that do not use Chrome are not at risk. [You might also like: Stresspaint Malware Campaign Targeting Facebook Credentials] Botnet Statistics Radware gathered the statistics from various sources, including the malicious extension statistics on the Chrome web store and the Bitly URL shortening service. A victim that clicks on “Add Extension” is redirected to a Bitly URL from which they will be redirected to Facebook. This is done to trick users and retrieve access to their Facebook account. Over 75% of the infections cover the Philippines, Venezuela and Ecuador. The remaining 25% are distributed over 97 other countries. Figure 3: Bitly registration links with over 100,000 victims Bypassing Google Application Validation Tools The campaign operators created copies of legitimate extensions and inject a short, obfuscated malicious script to start the malware operation. Figure 4: Legitimate version on the left, malicious version on the right Radware believes that this is done to bypass Google’s extension validation checks. To date, Radware’s research group has observed seven of these malicious extensions, of which it appears four have been identified and blocked by Google’s security algorithms. Nigelify and PwnerLike remain active. Known Extensions The Malware Once the extension is installed on the Chrome browser, a malicious JavaScript (see below) is executed that downloads the initial configuration from the C2. Figure 5: Configuration file obtained from the C2 Afterwards a set of requests is deployed, each with its own purpose and triggers. Here is the communication protocol. Malware Capabilities Data theft The malware is focused on stealing Facebook login credentials and Instagram cookies. If login occurs on the machine (or an Instagram cookie is found), it will be sent to the C2. The user is then redirected to a Facebook API to generate an access token that will also be sent to the C2 if successful. Facebook Propagation Authenticated users’ Facebook access tokens are generated and the propagation phase begins. The malware collects relevant account information for the purpose of spreading the malicious link to the user’s network. The C2 path “/php3/doms.php” is accessed and returns a random URI. For example: This link is distributed one of two ways: as a message via Facebook Messenger or as a new post that includes tags for up to 50 contacts. Once the victim clicks on the link, the infection process starts over again and redirects them to a YouTube-like webpage that requires a “plugin installation” to view the video. [You might also like: Why Cyber-Security Is Critical to The Loyalty of Your Most Valued Customers] Cryptomining Another plugin that is downloaded by the malware is a cryptomining tool. The attackers are using a publicly available browser-mining tool to get the infected machines to start mining cryptocurrencies. The JavaScript code is downloaded from external sites that the group controls and contains the mining pool. Radware observed that in the last several days the group was trying to mine three different coins (Monero, Bytecoin and Electroneum) that are all based on the “CryptoNight” algorithm that allows mining via any CPU. The pools Radware has witnessed are: • supportxmr.com – 46uYXvbapq6USyzybSCQTHKqWrhjEk5XyLaA4RKhcgd3WNpHVXNxFFbXQYETJox6C5Qzu8yiaxeXkAaQVZEX2BdCKxThKWA • eu.bytecoin-pool.org – 241yb51LFEuR4LVWXvLdFs4hGEuFXZEAY56RB11aS6LXXG1MEKAiW13J6xZd4NfiSyUg9rbERYpZ7NCk5rptBMFE5uZEinQ • etn.nanopool.org – etnk7ivXzujEHf1qXYfNZiczo4ohA4Rz8Fv4Yfc8c5cU1SRYWHVry7Jfq6XnqP5EcL1LiehpE3UzD3MBfAxnJfvh3gksNp3suN At the time of writing, approximately $1,000 was mined over six days, mostly from the Monero pool. Figure 6: Cryptomining Persistency The malware uses numerous techniques to stay persistent on the machine and to ensure its activities on Facebook are persistent. 1. If the user tries to",0
