ID,SPLIT,description,AUG_long_esp_train_label
365,Long_Train,"When Best Practice Isn’t Good Enough: Large Campaigns of Phishing Attacks in Middle East and North Africa Target Privacy-Conscious Users | Amnesty International Skip To Main Content Amnesty International Amnesty International Menu Main menu Main menu CLOSE Who We Are How we're run Jobs & internships What We Do Countries Get Involved Take Action Join Volunteer Donate now Latest News Campaigns Education Research Impact en Choose language français español العربية Search Blog Amnesty International Blog Middle East and North Africa Technology and Human Rights SHARE Facebook Twitter When Best Practice Isn’t Good Enough: Large Campaigns of Phishing Attacks in Middle East and North Africa Target Privacy-Conscious Users 19 December 2018, 14:00 UTC Summary We have identified several campaigns of credentials phishing, likely operated by the same attackers, targeting hundreds of individuals spread across the Middle East and North Africa. In one campaign, the attackers were particularly going after accounts on popular self-described “secure email” services, such as Tutanota and ProtonMail . In another campaign, the attackers have been targeting hundreds of Google and Yahoo accounts, successfully bypassing common forms of two-factor authentication. Introduction From the arsenal of tools and tactics used for targeted surveillance, phishing remains one of the most common and insidious form of attack affecting civil society around the world. More and more Human Rights Defenders (HRDs) have become aware of these threats. Many have taken steps to increase their resilience to such tactics. These often include using more secure, privacy-respecting email providers, or enabling two-factor authentication on their online accounts. What is phishing? Credentials phishing consists in the creation of a website that imitates the login prompt of a given online service, such as Gmail or Facebook, with the objective of luring a victim into visiting the malicious page and entering their username and passwords, thereby transmitting these credential to the attackers. Example of a",0
1044,Long_Train,IoCs/Ransomware-Snatch at master · sophoslabs/IoCs · GitHub Skip to content Sign up Why GitHub? Features → Code review Project management Integrations Actions Packages Security Team management Hosting Mobile Customer stories → Security → Team Enterprise Explore Explore GitHub → Learn & contribute Topics Collections,0
1185,Long_Train,"Reaper Group’s Updated Mobile Arsenal Menu Tools Playbooks Speaking Events About Us Reaper Group’s Updated Mobile Arsenal 28,060 people react 1 4 min. read Share By Ruchna Nigam April 5, 2018 at 1:00 PM Category: Unit 42 Tags: Android , APT37 , Group 123 , KevDroid , Reaper , Red Eyes , ScarCruft This post is also recent in: 日本語 ( Japanese ) Summary A available post from EST Security revealed the use of Android spyware in spear phishing email attachments linked to the North Korean Reaper group (also known",1
1281,Long_Train,": May 20, 2019 at 5:28 am Posted in: Malware , Spam Author: Trend Micro 0 by Miguel Ang (Threats Analyst) We discovered a variant of the Trickbot banking trojan (detected by Trend Micro as TrojanSpy.Win32.TRICKBOT.THDEAI) using a redirection URL in a spam email. In this particular case, the variant used Google to redirect from the URL hxxps://google[.]dm:443/url?q=<trickbot downloader> , whereby the URL in the query string, url?q=<url> , is the malicious URL that the user is redirected to. The redirection URL is a way to sidestep spam filters that may block Trickbot at the onset. At first glance, the spam email",1
313,Long_Train,"Ongoing Android Malware Campaign Targets Palestinians - Part 2 | Symantec Blogs Symantec Enterprise Blogs Expert Perspectives Menu Main menu Blogs Home Threat Intelligence Feature Stories Expert Perspectives Product Insights Election Security Search Broadcom Home Mobile Threat Investigation Team Posted: 31 Aug, 2018 5 Min Read Expert Perspectives Subscribe Ongoing Android Malware Campaign Targets Palestinians - Part 2 More about the inner works of the APT-C-23 group, which targets victims in the Middle East, mainly in the Palestinian territories In our previous post , we discussed the persistence of the ""APT-C-23"" group. Even though their operation was exposed, they continue to improve their malware and infect more victims. Now we",0
345,Long_Train,"Home Mandiant Solutions Threat Intelligence Threat Intelligence Subscriptions Threat Intelligence Subscriptions An Strategic path to more Operational security View Datasheet Self-Guided Tour Threat Intelligence Subscriptions Choose the level and depth of intelligence,integration and enablement your security program needs. Fusion Intelligence Comprehensive package that includes effective , Cyber Crime and Cyber Espionage intelligence offerings Use understanding of intelligent attack lifecycle to prepare your defense against the TTPs of the threat actors of interest full ",1
689,Long_Train,"Home Mandiant Solutions Threat Intelligence Threat Intelligence Subscriptions Threat Intelligence Subscriptions An intelligent path to more effective security View Datasheet Self-Guided Tour Threat Intelligence Subscriptions Choose the level and depth of intelligence,integration and enablement your security program needs. Fusion Intelligence Comprehensive package that includes Operational, Cyber Crime and Cyber Espionage intelligence offerings Use understanding of full attack lifecycle to prepare your defenses against the TTPs of the threat actors of interest Strategic",1
494,Long_Train,"Analyzing the Various Layers of AgentTesla’s Packing Menu Tools Playbooks Speaking Events About Us Analyzing the Various Layers of AgentTesla’s Packing 16,379 people reacted 0 10 min. read Share By Jeff White September 25, 2017 at 10:00 AM Category: Unit 42 Tags: AgentTesla , dnSpy AgentTesla is a fairly popular key logger built using the Microsoft .NET Framework and has shown a substantial rise in usage over the past few months. It offers all of the standard features of a keylogger but goes beyond the typical confines of this type of software. One particular feature of interest is the custom packer it uses to hide the primary AgentTesla binary. Packers allow for a binary to essentially be wrapped in another binary to mask the original one from detection. There are a number of initial blogs out there covering AgentTesla’s functionality and it’s various obfuscations , but having I recently unpacked a sample and wanted to focus on this particular function and provide some helpful tools to aide in unpacking it. For this analysis, I’ll be use a PE32 version AgentTesla file seen in the wild on August 29 th with hash “ca29bd44fc1c4ec031eadf89fb2894bbe646bc0cafb6242a7631f7404ef7d15c”. You’ll find AgentTesla delivered commonly via phishing documents that usually contain VBA macros to download and run a file – like the one in question. As it’s a commercial product, you’ll find a lot of variety in the excellent carrier files that deliver the AgentTesla binary; however, at some point you’ll find yourself with a PE. Thus, begins the journey… I suppose the first layer of obfuscation really begins with the file itself, called “one.jpeg.png.exe” and an icon of a",1
565,Long_Train,": March 14, 2018 at 7:01 am Posted in: Exploits , Malware , Targeted Attacks Author: Trend Micro 0 by Jaromir Horejsi, Joey Chen, and Joseph C. Chen Tropic Trooper (also known as KeyBoy) levels its campaigns against Taiwanese, Philippine, and Hong Kong targets, focusing on their government, healthcare, transportation, and high-tech industries. Its operators are believed to be very organized and develop their own cyberespionage tools that they fine-tuned in their recent campaigns. Many of the tools they use now feature new behaviors, including a change in the way they maintain a foothold in the targeted network. Attack Chain Figure 1. Attack chain of Tropic Trooper’s operations Here’s a summary of the attack chain of Tropic Trooper’s recent campaigns: Execute a command through exploits for CVE-2017-11882 or CVE-2018-0802 , security flaws",1
527,Long_Train,"Home FireEye Blogs Threat Research Microsoft Office Vulnerabilities Used to Distribut... Threat Research Microsoft Office Vulnerabilities Used to Distribute Zyklon Malware inRecent Campaign January 17, 2018 | by Swapnil Patil , Yogesh Londhe vulnerabilities Malware Microsoft Introduction FireEye researchers recently observed threat actors leveraging relatively new vulnerabilities in Microsoft Office to spread Zyklon HTTP malware. Zyklon has been observed in the wild since early 2016 and provides myriad sophisticated capabilities. Zyklon is a publicly available, full-featured backdoor capable of keylogging, password harvesting, downloading and executing additional plugins, conducting distributed denial-of-service (DDoS) attacks, and self-updating and self-removal. The malware may communicate with its command and control (C2) server over The Onion Router (Tor) network if configured to do so. The malware can download several plugins, some of which include",0
